sku,work_center
109004861,25000001
109004862,25000001
109004863,25000001
109004864,25000001
109004865,25000001
109004866,25000001
109004867,25000001
109004869,25000001
109004870,25000001
109004871,25000001
109004872,25000001
109004873,25000001
109004874,25000001
109004875,25000001
109004876,25000001
109004877,25000001
109004878,25000001
109004879,25000001
109004880,25000001
109004881,25000001
109004882,25000001
109004883,25000001
109004884,25000001
109004885,25000001
109004886,25000001
109004887,25000001
109004888,25000001
109004889,25000001
109004890,25000001
109004891,25000001
109004892,25000001
109004893,25000001
109004894,25000001
109004895,25000001
109004896,25000001
109004897,25000001
109004898,25000001
109004899,25000001
109004900,25000001
109004901,25000001
109004902,25000001
109004904,25000001
109004905,25000001
109004906,25000001
109004907,25000001
109004908,25000001
109004909,25000001
109004910,25000001
109004911,25000001
109004912,25000001
109004913,25000001
109004914,25000001
109004915,25000001
109004916,25000001
109004917,25000001
109004918,25000001
109004919,25000001
109004920,25000001
109004921,25000001
109004922,25000001
109004923,25000001
109004924,25000001
109004925,25000001
109004926,25000001
109004927,25000001
109004928,25000001
109004929,25000001
109004930,25000001
109004931,25000001
109004932,25000001
109004933,25000001
109004934,25000001
109004935,25000001
109004936,25000001
109004937,25000001
109004938,25000001
109004939,25000001
109004940,25000001
109004941,25000001
109004942,25000001
109004943,25000001
109004944,25000001
109004945,25000001
109004946,25000001
109004950,25000001
109004964,25000001
109004965,25000001
109004966,25000001
109004967,25000001
109004968,25000001
109004969,25000001
109004971,25000001
109004972,25000001
109004973,25000001
109004974,25000001
109004975,25000001
109004976,25000001
109004978,25000001
109004982,25000001
109004983,25000001
109004984,25000001
109004985,25000001
109004986,25000001
109004987,25000001
109004988,25000001
109004989,25000001
109004995,25000001
109004996,25000001
109004997,25000001
109004998,25000001
109005011,25000001
109005012,25000001
109005014,25000001
109005015,25000001
109005017,25000001
109005018,25000001
109005019,25000001
109005020,25000001
109005021,25000001
109005022,25000001
109005023,25000001
109005024,25000001
109005025,25000001
109005026,25000001
109005027,25000001
109005028,25000001
109005029,25000001
109005030,25000001
109005031,25000001
109005032,25000001
109005034,25000001
109005035,25000001
109005036,25000001
109005037,25000001
109005038,25000001
109005039,25000001
109005040,25000001
109005041,25000001
109005044,25000001
109005045,25000001
109005046,25000001
109005047,25000001
109005048,25000001
109005049,25000001
109005050,25000001
109005051,25000001
109005052,25000001
109005053,25000001
109005054,25000001
109005055,25000001
109005056,25000001
109005057,25000001
109005058,25000001
109005059,25000001
109005060,25000001
109005061,25000001
109005062,25000001
109005063,25000001
109005064,25000001
109005065,25000001
109005066,25000001
109005067,25000001
109005068,25000001
109005069,25000001
109005070,25000001
109005071,25000001
109005072,25000001
109005073,25000001
109005074,25000001
109005075,25000001
109005076,25000001
109005077,25000001
109005078,25000001
109005079,25000001
109005080,25000001
109005081,25000001
109005082,25000001
109005083,25000001
109005084,25000001
109005085,25000001
109005086,25000001
109005087,25000001
109005088,25000001
109005089,25000001
109005090,25000001
109005091,25000001
109005092,25000001
109005093,25000001
109005094,25000001
109005095,25000001
109005096,25000001
109005097,25000001
109005098,25000001
109005099,25000001
109005100,25000001
109005101,25000001
109005102,25000001
109005103,25000001
109005107,25000001
109005110,25000001
109005112,25000001
109005113,25000001
109005114,25000001
109005115,25000001
109005116,25000001
109005117,25000001
109005118,25000001
109005119,25000001
109005120,25000001
109005121,25000001
109005122,25000001
109005123,25000001
109005124,25000001
109005125,25000001
109005126,25000001
109005127,25000001
109005128,25000001
109005129,25000001
109005130,25000001
109005131,25000001
109005132,25000001
109005134,25000001
109005135,25000001
109005136,25000001
109005137,25000001
109005138,25000001
109005139,25000001
109005140,25000001
109005141,25000001
109005142,25000001
109005143,25000001
109005144,25000001
109005145,25000001
109005146,25000001
109005147,25000001
109005148,25000001
109005149,25000001
109005150,25000001
109005151,25000001
109005152,25000001
109005153,25000001
109005154,25000001
109005155,25000001
109005156,25000001
109005157,25000001
109005158,25000001
109005159,25000001
109005160,25000001
109005161,25000001
109005162,25000001
109005163,25000001
109005164,25000001
109005165,25000001
109005166,25000001
109005167,25000001
109005168,25000001
109005169,25000001
109005170,25000001
109005171,25000001
109005172,25000001
109005173,25000001
109005174,25000001
109005175,25000001
109005178,25000001
109005179,25000001
109005180,25000001
109005181,25000001
109005182,25000001
109005183,25000001
109005184,25000001
109005185,25000001
109005186,25000001
109005189,25000001
109005190,25000001
109005191,25000001
109005192,25000001
109005193,25000001
109005194,25000001
109005195,25000001
109005196,25000001
109005197,25000001
109005198,25000001
109005199,25000001
109005200,25000001
109005201,25000001
109005202,25000001
109005203,25000001
109005204,25000001
109005205,25000001
109005206,25000001
109005207,25000001
109005208,25000001
109005209,25000001
109005210,25000001
109005211,25000001
109005212,25000001
109005213,25000001
109005214,25000001
109005215,25000001
109005216,25000001
109005217,25000001
109005218,25000001
109005219,25000001
109005220,25000001
109005221,25000001
109005222,25000001
109005226,25000001
109005227,25000001
109005228,25000001
109005229,25000001
109005230,25000001
109005231,25000001
109005232,25000001
109005233,25000001
109005234,25000001
109005235,25000001
109005236,25000001
109005237,25000001
109005238,25000001
109005239,25000001
109005240,25000001
109005241,25000001
109005242,25000001
109005243,25000001
109005244,25000001
109005245,25000001
109005246,25000001
109005247,25000001
109005248,25000001
109005249,25000001
109005250,25000001
109005251,25000001
109005252,25000001
109005253,25000001
109005254,25000001
109005255,25000001
109005256,25000001
109005257,25000001
109005258,25000001
109005259,25000001
109005260,25000001
109005261,25000001
109005263,25000001
109005268,25000001
109005269,25000001
109005270,25000001
109005271,25000001
109005272,25000001
109005273,25000001
109005274,25000001
109005275,25000001
109005277,25000001
109005278,25000001
109005279,25000001
109005280,25000001
109005281,25000001
109005282,25000001
109005283,25000001
109005284,25000001
109005285,25000001
109005286,25000001
109005287,25000001
109005288,25000001
109005289,25000001
109005290,25000001
109005291,25000001
109005292,25000001
109005293,25000001
109005294,25000001
109005295,25000001
109005300,25000001
109005301,25000001
109005304,25000001
109005305,25000001
109005307,25000001
109005328,25000001
109005329,25000001
109005330,25000001
109005331,25000001
109005332,25000001
109005333,25000001
109005334,25000001
109005335,25000001
109005336,25000001
109005337,25000001
109005338,25000001
109005339,25000001
109005340,25000001
109005341,25000001
109005342,25000001
109005343,25000001
109005344,25000001
109005345,25000001
109005346,25000001
109005347,25000001
109005348,25000001
109005349,25000001
109005350,25000001
109005351,25000001
109005352,25000001
109005353,25000001
109005354,25000001
109005355,25000001
109005356,25000001
109005357,25000001
109005358,25000001
109005359,25000001
109005360,25000001
109005361,25000001
109005362,25000001
109005363,25000001
109005365,25000001
109005366,25000001
109005368,25000001
109005369,25000001
109005370,25000001
109005371,25000001
109005372,25000001
109005373,25000001
109005374,25000001
109005375,25000001
109005376,25000001
109005377,25000001
109005378,25000001
109005379,25000001
109005380,25000001
109005381,25000001
109005382,25000001
109005383,25000001
109005384,25000001
109005385,25000001
109005386,25000001
109005387,25000001
109005388,25000001
109005390,25000001
109005392,25000001
109005393,25000001
109005394,25000001
109005395,25000001
109005396,25000001
109005397,25000001
109005398,25000001
109005399,25000001
109005400,25000001
109005401,25000001
109005402,25000001
109005403,25000001
109005404,25000001
109005405,25000001
109005406,25000001
109005407,25000001
109005408,25000001
109005409,25000001
109005410,25000001
109005411,25000001
109005412,25000001
109005413,25000001
109005414,25000001
109005415,25000001
109005416,25000001
109005417,25000001
109005418,25000001
109005419,25000001
109005420,25000001
109005421,25000001
109005422,25000001
109005423,25000001
109005424,25000001
109005425,25000001
109005426,25000001
109005427,25000001
109005428,25000001
109005429,25000001
109005430,25000001
109005431,25000001
109005432,25000001
109005435,25000001
109005436,25000001
109005437,25000001
109005438,25000001
109005439,25000001
109005440,25000001
109005441,25000001
109005442,25000001
109005443,25000001
109005444,25000001
109005445,25000001
109005446,25000001
109005447,25000001
109005448,25000001
109005449,25000001
109005450,25000001
109005451,25000001
109005452,25000001
109005453,25000001
109005454,25000001
109005457,25000001
109005458,25000001
109005459,25000001
109005460,25000001
109005461,25000001
109005462,25000001
109005463,25000001
109005464,25000001
109005465,25000001
109005466,25000002
109005467,25000002
109005468,25000002
109005469,25000002
109005470,25000001
109005471,25000002
109005473,25000001
109005474,25000001
109005475,25000001
109005476,25000001
109005477,25000001
109005478,25000001
109005479,25000001
109005480,25000001
109005481,25000001
109005482,25000002
109005483,25000001
109005484,25000002
109005485,25000001
109005486,25000001
109005487,25000002
109008005,25000001
109008006,25000001
109008012,25000001
109008013,25000001
109008014,25000001
109008015,25000001
109008102,25000001
109008106,25000001
109008107,25000001
109008124,25000001
109008126,25000001
109008127,25000001
109008129,25000001
109008135,25000001
109008139,25000001
109008151,25000001
109008152,25000001
109008158,25000001
109008187,25000001
109008190,25000001
109008205,25000001
109008224,25000001
109008227,25000001
109008228,25000001
109008233,25000001
109008247,25000001
109008252,25000001
109008253,25000001
109008254,25000001
109008255,25000001
109008264,25000001
109008267,25000001
109008277,25000001
109008282,25000001
109008287,25000001
109008296,25000001
109008307,25000001
109008311,25000001
109008327,25000001
109008342,25000001
109008344,25000001
109008474,25000001
109008476,25000001
109008497,25000001
109008504,25000001
109008512,25000001
109008525,25000001
109008594,25000001
109008600,25000001
109008601,25000001
109008606,25000001
109008607,25000001
109008619,25000001
109008625,25000001
109008639,25000001
109008658,25000001
109008661,25000001
109008667,25000001
109008676,25000001
109008678,25000001
109008682,25000001
109008688,25000001
109008692,25000001
109008693,25000001
109008699,25000001
109008712,25000001
109008801,25000001
109008903,25000001
109008909,25000001
109008915,25000001
109008962,25000001
109008964,25000001
109008968,25000001
109008990,25000001
109009002,25000001
109009009,25000001
109009010,25000001
109009015,25000001
109009016,25000001
109009030,25000001
109009035,25000001
109009061,25000001
109009070,25000001
109009081,25000001
109009166,25000001
109009244,25000001
109009315,25000001
109009351,25000001
109009402,25000001
109012002,25000002
109012034,25000001
109012035,25000001
109012038,25000001
109012044,25000001
109012079,25000001
109012082,25000001
109012085,25000001
109012105,25000001
109012110,25000001
109012129,25000001
109012169,25000001
109012185,25000001
109012186,25000002
109012195,25000001
109012215,25000001
109012216,25000002
109012230,25000001
109012232,25000001
109012258,25000001
109012263,25000001
109012267,25000001
109012268,25000001
109012269,25000001
109012280,25000001
109012281,25000001
109012282,25000001
109012285,25000001
109012304,25000001
109012307,25000002
109012308,25000001
109012309,25000002
109012350,25000001
109013012,25000001
109013522,25000001
109013559,25000001
109013625,25000001
109013740,25000001
109013750,25000001
109013787,25000001
109013836,25000001
109013918,25000001
109013926,25000001
109014097,25000001
109014154,25000001
109014427,25000001
109014434,25000001
109250023,25000001
109250035,25000001
109250056,25000001
109250238,25000001
109250280,25000001
109250282,25000001
109250283,25000001
109250284,25000001
109250285,25000001
109250286,25000001
109250287,25000001
109250288,25000001
109250289,25000001
109250291,25000001
109250294,25000001
109250295,25000001
109250296,25000001
109250297,25000001
109250312,25000001
109250313,25000001
109250315,25000001
109250316,25000001
109250320,25000001
109250321,25000001
109250322,25000001
109250326,25000001
109250329,25000001
109250351,25000002
109250352,25000002
109250353,25000002
109250355,25000002
109250356,25000002
109250357,25000002
109250358,25000001
109250359,25000001
109250360,25000001
109250362,25000001
109250363,25000001
109250365,25000001
109250366,25000001
109250367,25000001
109250381,25000002
109250531,25000002
109250547,25000002
109250566,25000001
109300019,25000001
109300106,25000001
109300107,25000001
109300108,25000001
109300123,25000001
109300190,25000001
109300205,25000001
109300221,25000001
109300296,25000001
109300313,25000001
109300366,25000001
109300371,25000001
109300441,25000001
109300823,25000001
109300852,25000001
110001085,25000002
110001086,25000002
110001105,25000002
110001119,25000002
110001120,25000002
110001122,25000002
110001123,25000002
110001124,25000002
110001125,25000002
110001126,25000002
110001127,25000002
110001128,25000002
110001129,25000002
110001130,25000002
110001131,25000002
110001132,25000002
110001133,25000002
110001134,25000002
110001135,25000002
110001136,25000002
110001137,25000002
110001138,25000002
110001139,25000002
110001140,25000002
110001141,25000002
110001142,25000002
110001143,25000002
110001144,25000002
110001157,25000002
110001158,25000002
110001159,25000002
110001160,25000002
110001161,25000002
110001162,25000002
110001163,25000002
110001182,25000002
110001212,25000002
110001235,25000002
110001237,25000002
110001245,25000002
110001258,25000002
110001265,25000002
110001283,25000002
110001356,25000002
110001408,25000002
110001409,25000002
110001410,25000002
110001411,25000002
110001412,25000002
110001413,25000002
110001414,25000002
110001415,25000002
110001416,25000002
110001417,25000002
110001418,25000002
110001419,25000002
110001420,25000002
110001421,25000002
110001422,25000002
110001423,25000002
110001424,25000002
110001425,25000002
110001426,25000002
110001427,25000002
110001428,25000002
110001429,25000002
110001441,25000002
110001443,25000002
110001444,25000002
110001445,25000002
110001446,25000002
110001447,25000002
110001448,25000002
110001449,25000002
110001450,25000002
110001451,25000002
110001452,25000002
110001470,25000002
110001504,25000002
110001505,25000002
110001506,25000002
110001520,25000002
110001523,25000002
110001524,25000002
110001525,25000002
110001526,25000002
110001529,25000002
110001530,25000002
110001531,25000002
110001532,25000002
110001533,25000002
110001534,25000002
110001535,25000002
110001537,25000002
110001539,25000002
110001540,25000002
110001542,25000002
110001543,25000002
110001544,25000002
110001545,25000002
110001546,25000002
110001547,25000002
110001553,25000002
110001580,25000002
110001607,25000002
110001612,25000002
110001613,25000002
110001621,25000002
110001627,25000002
110001630,25000002
110001633,25000002
110001635,25000002
110001643,25000002
110001645,25000002
110001702,25000002
110001716,25000002
110001718,25000002
110001730,25000002
110001739,25000002
110001740,25000002
110001742,25000002
110001743,25000002
110001744,25000002
110001745,25000002
110001746,25000002
110001747,25000002
110001748,25000002
110001749,25000002
110001750,25000002
110001751,25000002
110001752,25000002
110001753,25000002
110001754,25000002
110001755,25000002
110001756,25000002
110001757,25000002
110001758,25000002
110001762,25000002
110001763,25000002
110001764,25000002
110001765,25000002
110001772,25000002
110001773,25000002
110001774,25000002
110001775,25000002
110001776,25000002
110001777,25000002
110001780,25000002
110001781,25000002
110001784,25000002
110001785,25000002
110001786,25000002
110001787,25000002
110001788,25000002
110001789,25000002
110001795,25000002
110001834,25000002
110001835,25000002
110001837,25000002
110001838,25000002
110001839,25000002
110001840,25000002
110001841,25000002
110001842,25000002
110001843,25000002
110001844,25000002
110001845,25000002
110001846,25000002
110001847,25000002
110001848,25000002
110001849,25000002
110001850,25000002
110001851,25000002
110001852,25000002
110001853,25000002
110001854,25000002
110001855,25000002
110001856,25000002
110001857,25000002
110001858,25000002
110001860,25000002
110001861,25000002
110001864,25000002
110001865,25000002
110001869,25000002
110001870,25000002
110001871,25000002
110001872,25000002
110001874,25000002
110001875,25000002
110001876,25000002
110001877,25000002
110001878,25000002
110001879,25000002
110001880,25000002
110001881,25000002
110001884,25000002
110001902,25000002
110001903,25000002
110001904,25000002
110001905,25000002
110001906,25000002
110001907,25000002
110001908,25000002
110001909,25000002
110001972,25000002
110001974,25000002
110001990,25000002
110001991,25000002
110001993,25000002
110001994,25000002
110001995,25000002
110001996,25000002
110001997,25000002
110001998,25000002
110002007,25000002
110002009,25000002
110002017,25000002
110002026,25000002
110002033,25000002
110002040,25000002
110002062,25000002
110002066,25000002
110002067,25000002
110002068,25000002
110002502,25000002
110002503,25000002
110004033,25000002
110004259,25000002
110005002,25000002
110005005,25000002
110005033,25000002
110005081,25000002
110005095,25000002
110005103,25000002
110005174,25000002
110005178,25000002
110005180,25000002
110005191,25000002
110005192,25000002
110005198,25000002
110005199,25000002
110005200,25000002
110005201,25000002
110005203,25000002
110005233,25000002
110005236,25000002
110005237,25000002
110005238,25000002
110005239,25000002
110006960,25000002
110006961,25000002
110006962,25000002
110007012,25000002
110007013,25000002
110007023,25000002
110007024,25000002
110007029,25000002
110007030,25000002
110007031,25000002
110007032,25000002
110007033,25000002
110007034,25000002
110007035,25000002
110007036,25000002
110007037,25000002
110007043,25000002
110007049,25000002
110007089,25000002
110007090,25000002
110007093,25000002
110007094,25000002
110007095,25000002
110007145,25000002
110007147,25000002
110007148,25000002
110007167,25000002
110007168,25000002
110007199,25000002
110007313,25000002
110007317,25000002
110007318,25000002
110007340,25000002
110007341,25000002
110007345,25000002
110007444,25000002
110007474,25000002
110007475,25000002
110007551,25000002
110007575,25000002
110007616,25000002
110007617,25000002
110007662,25000002
110007693,25000002
110007718,25000002
110007832,25000002
110007833,25000002
110007835,25000002
110007836,25000002
110007837,25000002
110007838,25000002
110007875,25000002
110007882,25000002
110007922,25000002
110007923,25000002
110007924,25000002
110007925,25000002
110007926,25000002
110007928,25000002
110007942,25000002
110007943,25000002
110007960,25000002
110007961,25000002
110007970,25000002
110007973,25000002
110007976,25000002
110008002,25000002
110008003,25000002
110008008,25000002
110008046,25000002
110008048,25000002
110008072,25000001
110008116,25000002
110008147,25000002
110008223,25000002
110008224,25000002
110008258,25000002
110008259,25000002
110008304,25000002
110008315,25000002
110008362,25000002
110008363,25000002
110008417,25000002
110008428,25000002
110250018,25000002
110250019,25000002
110250020,25000002
110250021,25000002
110250022,25000002
110250023,25000002
110250024,25000002
110250033,25000002
110250034,25000002
110250035,25000002
110250143,25000002
110250198,25000002
110250280,25000002
110250308,25000002
110250318,25000002
110250364,25000002
110250449,25000002
110250450,25000002
110250452,25000002
110250453,25000002
110250454,25000002
110250455,25000002
110250483,25000002
110250531,25000002
110250559,25000002
110250560,25000002
110300001,25000002
110300003,25000002
110300004,25000002
110300016,25000002
110300017,25000002
110300018,25000002
110300065,25000002
110300068,25000002
110300078,25000002
110300149,25000002
110300168,25000002
110300207,25000002
110300298,25000002
110300299,25000002
110300322,25000002
205004613,25000001
205004614,25000001
205004667,25000001
205004668,25000001
205004995,25000002
205005123,25000001
205005124,25000001
205005125,25000001
205005126,25000001
205005127,25000001
205005128,25000001
205005129,25000001
205005137,25000001
205005139,25000001
205005140,25000001
205005141,25000001
205005147,25000001
205005149,25000001
205005150,25000001
205005151,25000001
205005152,25000001
205005153,25000001
205005154,25000001
205005155,25000001
205005178,25000001
205005181,25000001
205005182,25000001
205005328,25000001
205005340,25000001
205005342,25000001
205005343,25000001
205005344,25000001
205005345,25000001
205005346,25000001
205005347,25000001
205005348,25000001
205005349,25000001
205005350,25000001
205005351,25000001
205005354,25000001
205005356,25000001
205005358,25000001
205005359,25000001
205005362,25000001
205005363,25000001
205005366,25000001
205005373,25000001
205005375,25000001
205005396,25000001
205005397,25000001
205005398,25000001
205005399,25000001
205005400,25000001
205005401,25000001
205005402,25000001
205005403,25000001
205005404,25000001
205005405,25000001
205005406,25000001
205005407,25000001
205005414,25000001
205005460,25000001
205005461,25000001
205005462,25000001
205005463,25000001
205005464,25000001
205005484,25000001
205005485,25000001
205005498,25000001
205005499,25000001
205005500,25000001
205005501,25000001
205005503,25000001
205005506,25000001
205005507,25000001
205005508,25000001
205005509,25000001
205005510,25000001
205005513,25000001
205005514,25000001
205005515,25000001
205005517,25000001
205005518,25000001
205005524,25000001
205005525,25000001
205005530,25000001
205005531,25000001
205005533,25000001
205005534,25000001
205005538,25000001
205005539,25000001
205005540,25000001
205005541,25000001
205005551,25000001
205005554,25000001
205005555,25000001
205005556,25000001
205005557,25000001
205005559,25000001
205005560,25000001
205005569,25000001
205005570,25000001
205005571,25000001
205005572,25000001
205005573,25000001
205005574,25000001
205005575,25000001
205005576,25000001
205005594,25000001
205005595,25000001
205005597,25000001
205005598,25000001
205005599,25000001
205005600,25000001
205005601,25000001
205005602,25000001
205005604,25000001
205005605,25000001
205005606,25000001
205005607,25000001
205005608,25000001
205005609,25000001
205005610,25000001
205005611,25000001
205005615,25000001
205005616,25000001
205005620,25000001
205005630,25000001
205009100,25000001
205012261,25000002
205012275,25000001
205014243,25000002
